fasttext_raw,cosnet,concat,w0,w1,relation
0.11491227149963379,0.07700002193450928,0.09595602750778198,syncretic,syncretistic,0
0.15882140398025513,0.4393855929374695,0.2991034984588623,formal,informal,1
0.3318357467651367,1.2150503396987915,0.7734431028366089,back,front,1
0.5352650284767151,0.07736784219741821,0.3063163161277771,expressed,explicit,0
0.5505589246749878,0.8002559542655945,0.6754074692726135,expressed,implicit,1
0.27308398485183716,0.2891213893890381,0.2811027765274048,experienced,experient,0
0.2984668016433716,1.5297276973724365,0.9140971899032593,experienced,inexperienced,1
0.6741921901702881,0.20285844802856445,0.43852531909942627,standard,received,0
0.35047614574432373,1.7790724039077759,1.0647742748260498,standard,nonstandard,1
0.5228729248046875,1.4920494556427002,1.0074611902236938,square,straight,0
0.4639012813568115,0.5020700693130493,0.4829856753349304,square,round,1
0.6431058645248413,0.511561393737793,0.5773335695266724,square,crooked,1
0.12449604272842407,0.15773528814315796,0.14111578464508057,secondary,primary,1
0.37611401081085205,0.44595420360565186,0.41103416681289673,privileged,underprivileged,1
0.1899316906929016,0.2057597041130066,0.19784551858901978,proved,proven,0
0.29791414737701416,1.4384404420852661,0.8681772947311401,proved,unproved,1
0.6401724815368652,1.5633440017700195,1.1017582416534424,strongest,stiff,0
0.25529682636260986,0.019293665885925293,0.13729512691497803,strongest,strong,0
0.4836934208869934,0.16325509548187256,0.32347428798675537,strongest,potent,0
0.35210007429122925,1.8701188564300537,1.1111094951629639,strongest,weak,1
0.6188753843307495,1.8001022338867188,1.209488868713379,strongest,impotent,1
0.16175609827041626,0.32423073053359985,0.2429935336112976,military,civilian,1
0.28769057989120483,1.4891026020050049,0.8883965611457825,military,unmilitary,1
0.31806743144989014,1.7821602821350098,1.0501137971878052,motivated,unmotivated,1
0.5248767137527466,0.7917293310165405,0.6583030819892883,identical,fraternal,1
0.449307918548584,1.5604661703109741,1.0048869848251343,strong,stiff,0
0.3988732695579529,0.1416151523590088,0.27024418115615845,strong,potent,0
0.20098906755447388,1.8902714252471924,1.0456302165985107,strong,weak,1
0.55528324842453,1.8272907733917236,1.1912870407104492,strong,impotent,1
0.12508171796798706,1.3309268951416016,0.7280043363571167,genetic,genetical,0
0.2371692657470703,0.718125581741333,0.47764742374420166,genetic,genic,0
0.252422571182251,1.9070656299591064,1.0797441005706787,convincing,unconvincing,1
0.062366604804992676,1.1828120946884155,0.6225894093513489,increased,decreased,1
0.44476544857025146,0.24707478284835815,0.3459201455116272,live,alive,0
0.5724111199378967,1.5726463794708252,1.0725287199020386,live,unrecorded,0
0.47714757919311523,0.2992086410522461,0.38817816972732544,live,recorded,1
0.47738397121429443,1.0184900760650635,0.7479370832443237,live,dead,1
0.38559675216674805,1.237687349319458,0.8116419911384583,variable,invariable,1
0.2706090211868286,0.49183857440948486,0.38122379779815674,difficult,hard,0
0.4715045690536499,0.1547662615776062,0.31313538551330566,difficult,unmanageable,0
0.25709354877471924,1.667212963104248,0.9621533155441284,difficult,easy,1
0.44191843271255493,1.7981266975402832,1.1200225353240967,difficult,manageable,1
0.28861886262893677,1.6071562767028809,0.947887659072876,limited,unlimited,1
0.48808425664901733,0.2231156826019287,0.35560011863708496,diminished,wasted,0
0.43037134408950806,0.27732497453689575,0.3538481593132019,diminished,atrophied,0
0.47525495290756226,0.512802004814148,0.4940284490585327,diminished,hypertrophied,1
0.16665685176849365,1.8030900955200195,0.9848735332489014,frequent,infrequent,1
0.4516674876213074,1.6499934196472168,1.0508304834365845,joint,separate,1
0.3342549204826355,1.2985575199127197,0.8164061903953552,matched,mismatched,1
0.46946626901626587,1.0223288536071777,0.7458975315093994,speaking,nonspeaking,1
0.09240072965621948,0.2078050971031189,0.15010297298431396,rhythmic,rhythmical,0
0.24403619766235352,1.4326777458190918,0.8383570313453674,asleep,awake,1
0.33105015754699707,1.5466785430908203,0.9388643503189087,classic,nonclassical,1
0.38304609060287476,1.881349802017212,1.1321979761123657,functioning,malfunctioning,1
0.47122687101364136,0.12105518579483032,0.29614096879959106,odd,uneven,0
0.3718135356903076,1.7449880838394165,1.0584008693695068,profound,superficial,1
0.32727348804473877,1.9458180665969849,1.1365457773208618,meaningful,meaningless,1
0.2693282961845398,1.4883677959442139,0.8788480758666992,attributable,unattributable,1
0.33271509408950806,1.363961935043335,0.8483384847640991,parental,maternal,0
0.3032042384147644,1.5840356349945068,0.9436199069023132,parental,paternal,0
0.39679616689682007,0.9821920394897461,0.6894941329956055,parental,filial,1
0.2673896551132202,0.012829422950744629,0.14010941982269287,reliable,dependable,0
0.26992928981781006,1.885451316833496,1.0776902437210083,reliable,unreliable,1
0.29567986726760864,1.6651995182037354,0.9804397225379944,illicit,licit,1
0.47748643159866333,0.5702919960021973,0.5238891839981079,molecular,molar,1
0.3583812117576599,0.24631738662719727,0.302349328994751,postmortem,antemortem,1
0.3678045868873596,1.3250441551208496,0.846424400806427,auditory,auditive,0
0.25196534395217896,0.02986013889312744,0.1409127116203308,effective,efficacious,0
0.26126688718795776,0.05288499593734741,0.15707576274871826,effective,effectual,0
0.27250373363494873,1.9571669101715088,1.1148353815078735,effective,ineffective,1
0.2706090211868286,0.49183857440948486,0.38122379779815674,hard,difficult,0
0.5532945394515991,1.13180673122406,0.8425506353378296,hard,surd,0
0.7752947807312012,0.8686970472335815,0.8219959139823914,hard,unvoiced,0
0.708707332611084,1.328075885772705,1.0183916091918945,hard,voiceless,0
0.7711684107780457,0.44884204864501953,0.610005259513855,hard,voiced,1
0.3238280415534973,1.2765681743621826,0.8001980781555176,hard,easy,1
0.6216931939125061,0.3779153823852539,0.4998043179512024,designed,intentional,0
0.31664568185806274,1.7352406978607178,1.0259431600570679,designed,undesigned,1
0.1305517554283142,0.43825405836105347,0.28440284729003906,qualitative,quantitative,1
0.23037147521972656,1.796227216720581,1.0132993459701538,available,unavailable,1
0.24102461338043213,0.9373188614845276,0.5891717672348022,professional,nonprofessional,1
0.3979237675666809,1.6975646018981934,1.0477441549301147,professional,unprofessional,1
0.383370578289032,1.4137436151504517,0.8985571265220642,home,away,1
0.5532562732696533,0.6885005235671997,0.6208783388137817,thinner,lean,0
0.2743077874183655,0.27972424030303955,0.2770160436630249,thinner,thin,0
0.35888969898223877,0.7605016231536865,0.5596956610679626,thinner,thick,1
0.4834901690483093,0.377500057220459,0.43049508333206177,thinner,fat,1
0.6362946033477783,1.7102651596069336,1.173279881477356,thinner,full,1
0.5306784510612488,1.505788803100586,1.0182336568832397,born,unborn,1
0.3060157299041748,1.8864259719848633,1.096220850944519,financial,fiscal,0
0.34022724628448486,1.70502769947052,1.0226274728775024,employed,unemployed,1
0.15413284301757812,0.19223874807357788,0.17318570613861084,maternal,paternal,0
0.4482550621032715,1.6308614015579224,1.0395582914352417,maternal,filial,1
0.33199936151504517,1.4165232181549072,0.8742613196372986,paternal,filial,1
0.06540662050247192,0.5503373146057129,0.3078719973564148,white,black,1
0.2889808416366577,0.7412822246551514,0.5151314735412598,directional,omnidirectional,1
0.4269455671310425,0.285621702671051,0.3562837243080139,terrestrial,terrene,0
0.39502668380737305,0.6294293999671936,0.5122280716896057,terrestrial,planetary,0
0.4936990737915039,1.7276580333709717,1.1106785535812378,terrestrial,telluric,0
0.31249213218688965,0.5279995203018188,0.42024582624435425,terrestrial,aquatic,1
0.47529399394989014,1.833986759185791,1.1546403169631958,terrestrial,amphibious,1
0.21102243661880493,1.7611808776855469,0.9861016273498535,proportionate,disproportionate,1
0.5539014935493469,1.5251100063323975,1.0395057201385498,stronger,stiff,0
0.23330527544021606,0.016389966011047363,0.1248476505279541,stronger,strong,0
0.4628502130508423,0.09686541557312012,0.2798577547073364,stronger,potent,0
0.31636327505111694,1.9375702142715454,1.1269667148590088,stronger,weak,1
0.5800198912620544,1.8586397171020508,1.219329833984375,stronger,impotent,1
0.339954137802124,0.5741491913795471,0.45705169439315796,treeless,wooded,1
0.4392569661140442,0.903435468673706,0.6713461875915527,side,bottom,1
0.4248369336128235,0.7874838709831238,0.6061604022979736,side,top,1
0.5317167043685913,1.0400131940841675,0.7858650088310242,covered,bare,1
0.17620301246643066,0.44087308645248413,0.308538019657135,plural,singular,1
0.20926803350448608,0.3414074182510376,0.27533775568008423,semitic,semite,0
0.639499306678772,1.4341717958450317,1.0368355512619019,minor,underage,0
0.16335898637771606,0.20418095588684082,0.18376988172531128,lowercase,uppercase,1
0.21639126539230347,0.698943018913269,0.4576670527458191,inland,coastal,1
0.18733900785446167,1.7296264171600342,0.9584826827049255,eligible,ineligible,1
0.16621792316436768,1.446645975112915,0.8064319491386414,protected,unprotected,1
0.14482951164245605,0.07799690961837769,0.11141306161880493,labeled,labelled,0
0.4337189197540283,0.6452836990356445,0.5395013093948364,labeled,tagged,0
0.22879743576049805,1.7520265579223633,0.9904120564460754,labeled,unlabeled,1
0.47043895721435547,1.2730302810668945,0.871734619140625,center,left,1
0.3945825695991516,1.5285911560058594,0.9615868330001831,kind,unkind,1
0.4119826555252075,0.9066743850708008,0.6593285799026489,full,empty,1
0.5582155585289001,1.4305877685546875,0.9944016933441162,full,thin,1
0.20214849710464478,1.4271469116210938,0.8146476745605469,top,bottom,1
0.7332842350006104,0.7260704040527344,0.7296773791313171,superior,superscript,0
0.14868563413619995,1.8284579515457153,0.9885717630386353,superior,inferior,1
0.8155766725540161,0.6530588865280151,0.7343177795410156,superior,subscript,1
0.2363126277923584,0.8431748747825623,0.5397437810897827,interstate,intrastate,1
0.4615246653556824,1.8046457767486572,1.1330852508544922,intentional,undesigned,1
0.5352867841720581,1.7039594650268555,1.119623064994812,headed,headless,1
0.28423142433166504,1.7682762145996094,1.0262538194656372,improved,unimproved,1
0.2951403856277466,1.5023478269577026,0.8987441062927246,chaste,unchaste,1
0.3978659510612488,0.4266396164894104,0.4122527241706848,written,scripted,0
0.3981475830078125,1.7997751235961914,1.098961353302002,written,unwritten,1
0.27741485834121704,0.27169209718704224,0.27455341815948486,written,spoken,1
0.5930296182632446,1.7689950466156006,1.1810123920440674,written,unscripted,1
0.27093392610549927,1.6506264209747314,0.9607802033424377,immortal,mortal,1
0.08391547203063965,0.043157875537872314,0.06353670358657837,medieval,mediaeval,0
0.2726351022720337,1.4627108573913574,0.8676729202270508,dead,alive,1
0.3053045868873596,0.21814465522766113,0.26172465085983276,inevitable,evitable,1
0.23630666732788086,1.8771742582321167,1.0567405223846436,willing,unwilling,1
0.3735133409500122,0.5398039817810059,0.45665860176086426,bravest,courageous,0
0.2418292760848999,0.6199228763580322,0.4308760166168213,bravest,brave,0
0.43598973751068115,0.5964736342430115,0.5162316560745239,bravest,cowardly,1
0.3117738962173462,0.7771565914154053,0.5444653034210205,holy,unholy,1
0.27473074197769165,1.8874092102050781,1.0810699462890625,elegant,inelegant,1
0.2247086763381958,0.015177786350250244,0.11994314193725586,talented,gifted,0
0.29079073667526245,1.3191614151000977,0.8049760460853577,talented,untalented,1
0.23870980739593506,1.8825509548187256,1.060630440711975,friendly,unfriendly,1
0.30441564321517944,1.8633841276168823,1.083899974822998,friendly,hostile,1
0.5111305117607117,0.23282641172409058,0.37197840213775635,appealing,likeable,0
0.487665057182312,0.35977792739868164,0.42372143268585205,appealing,sympathetic,0
0.4928705096244812,0.22971338033676147,0.36129194498062134,appealing,likable,0
0.26421213150024414,1.8845508098602295,1.0743814706802368,appealing,unappealing,1
0.5112485885620117,1.929713249206543,1.2204809188842773,appealing,unsympathetic,1
0.7123491764068604,1.7404513359069824,1.226400375366211,received,nonstandard,1
0.36259812116622925,1.646432876586914,1.004515528678894,planned,unplanned,1
0.3238540291786194,1.3630449771881104,0.8434495329856873,constitutional,unconstitutional,1
0.26459091901779175,1.3776181936264038,0.8211045265197754,ready,unready,1
0.33107733726501465,0.365405797958374,0.34824156761169434,clement,inclement,1
0.16637593507766724,1.4643168449401855,0.815346360206604,official,unofficial,1
0.147793710231781,0.11741715669631958,0.13260555267333984,decreased,reduced,0
0.5590983629226685,0.8682098388671875,0.7136541604995728,objective,accusative,0
0.2748204469680786,1.6104614734649658,0.942641019821167,objective,subjective,1
0.46181607246398926,1.832751750946045,1.147283911705017,easy,uneasy,1
0.5043781995773315,0.3393068313598633,0.42184245586395264,stressed,accented,0
0.3351960778236389,1.8278976678848267,1.0815469026565552,stressed,unstressed,1
0.5560011863708496,0.49189817905426025,0.5239496231079102,tender,tough,1
0.26812976598739624,0.4753263592720032,0.37172800302505493,innocent,guiltless,0
0.2989744544029236,0.6391022205352783,0.46903830766677856,innocent,guilty,1
0.4418293833732605,1.7951455116271973,1.1184873580932617,noticed,unnoticed,1
0.44280821084976196,0.20606839656829834,0.32443833351135254,thin,lean,0
0.20777863264083862,1.1966633796691895,0.7022210359573364,thin,thick,1
0.4378424286842346,0.3627515435218811,0.40029698610305786,thin,fat,1
0.21856123208999634,0.5756666660308838,0.3971138596534729,endocrine,endocrinal,0
0.284906804561615,0.7108280658721924,0.4978674054145813,endocrine,exocrine,1
0.27967768907546997,1.71677827835083,0.9982279539108276,proven,unproved,1
0.31502044200897217,1.5506389141082764,0.9328296780586243,valuable,worthless,1
0.44241994619369507,1.8912556171417236,1.1668378114700317,awkward,graceful,1
0.30987870693206787,1.6513619422912598,0.9806203246116638,orthodox,unorthodox,1
0.35791879892349243,1.8986163139343262,1.128267526626587,intended,unintended,1
0.1773967146873474,1.7247889041900635,0.9510927796363831,correct,incorrect,1
0.22699326276779175,1.7532551288604736,0.9901242256164551,correct,wrong,1
0.21789371967315674,0.09575116634368896,0.15682250261306763,reasonable,sensible,0
0.21396476030349731,1.9644064903259277,1.0891857147216797,reasonable,unreasonable,1
0.3370300531387329,1.0275607109069824,0.6822953820228577,reserved,unreserved,1
0.6423641443252563,1.101912021636963,0.8721380233764648,quantitative,syllabic,1
0.5045846104621887,1.2086408138275146,0.8566127419471741,quantitative,accentual,1
0.4985616207122803,0.786410927772522,0.6424862146377563,precocious,retarded,1
0.2739030122756958,0.017144381999969482,0.1455237865447998,incorrect,wrong,0
0.22653847932815552,0.06363177299499512,0.14508509635925293,ineffective,uneffective,0
0.12849968671798706,0.006190121173858643,0.06734490394592285,ineffective,ineffectual,0
0.13932108879089355,0.12373608350753784,0.1315285563468933,geocentric,heliocentric,1
0.43915051221847534,0.5689365863800049,0.5040435194969177,circular,round,0
0.44012051820755005,0.6437978744506836,0.5419591665267944,circular,square,1
0.3646984100341797,1.1977803707122803,0.78123939037323,aquatic,amphibious,1
0.13273078203201294,0.3296455144882202,0.23118817806243896,hierarchical,hierarchal,0
0.07562005519866943,0.06956148147583008,0.07259082794189453,hierarchical,hierarchic,0
0.18596655130386353,1.130334734916687,0.6581506133079529,hierarchical,nonhierarchical,1
0.5790956020355225,0.11996465921401978,0.3495301604270935,alive,animated,0
0.5079396963119507,1.2237579822540283,0.8658488392829895,alive,unanimated,1
0.36996304988861084,1.5416001081466675,0.9557815790176392,sensitive,sensible,0
0.28415119647979736,0.9245454668998718,0.6043483018875122,sensitive,insensitive,1
0.5539325475692749,1.0463087558746338,0.8001206517219543,sensitive,insensible,1
0.406390905380249,1.8432756662368774,1.124833345413208,addressed,unaddressed,1
0.4144730567932129,1.5746729373931885,0.9945729970932007,imitative,onomatopoetic,0
0.47056901454925537,1.3711447715759277,0.9208568930625916,imitative,onomatopoeic,0
0.5004103183746338,0.48474615812301636,0.49257826805114746,imitative,echoic,0
0.5782736539840698,0.8540290594100952,0.7161514163017273,imitative,counterfeit,0
0.5263782739639282,1.4808342456817627,1.0036063194274902,imitative,genuine,1
0.2644069194793701,0.7617216110229492,0.5130642652511597,exoteric,esoteric,1
0.4600847363471985,1.321728229522705,0.8909064531326294,concise,prolix,1
0.3231862187385559,0.27223557233810425,0.2977107763290405,historical,diachronic,0
0.36460548639297485,1.88224196434021,1.12342369556427,historical,ahistorical,1
0.39267027378082275,0.15217375755310059,0.2724218964576721,historical,synchronic,1
0.26026809215545654,0.1753661036491394,0.21781706809997559,persian,iranian,0
0.18610233068466187,1.8853137493133545,1.0357080698013306,contested,uncontested,1
0.21753036975860596,0.44845861196517944,0.3329944610595703,stricter,strict,0
0.6292107105255127,0.6680049896240234,0.6486078500747681,stricter,indulgent,1
0.17528623342514038,1.9435198307037354,1.0594030618667603,profitable,unprofitable,1
0.22086083889007568,0.018781006336212158,0.11982107162475586,weaker,weak,0
0.35677844285964966,1.9129503965377808,1.1348644495010376,weaker,strong,1
0.30168795585632324,1.4253754615783691,0.8635316491127014,highland,upland,0
0.17510849237442017,0.59572434425354,0.38541650772094727,highland,lowland,1
0.491992712020874,0.8621970415115356,0.6770948767662048,tai,thai,0
0.6003361344337463,0.7614706754684448,0.680903434753418,tai,siamese,0
0.2410687804222107,0.13500618934631348,0.18803733587265015,altruistic,selfless,0
0.3051918148994446,1.8504281044006348,1.0778099298477173,altruistic,egoistic,1
0.2607051730155945,1.681490182876587,0.9710977077484131,fortunate,unfortunate,1
0.4100695848464966,1.9427871704101562,1.1764283180236816,cooperative,uncooperative,1
0.27140671014785767,1.739593744277954,1.0055001974105835,selfish,unselfish,1
0.09301590919494629,0.4866461157798767,0.2898309826850891,ethnographic,ethnographical,0
0.13612061738967896,0.6788382530212402,0.4074794054031372,epistemological,epistemic,0
0.26915645599365234,0.17878079414367676,0.22396862506866455,dystopian,utopian,1
0.3023228645324707,1.6445785760879517,0.9734506607055664,infallible,fallible,1
0.5957413911819458,0.41097426414489746,0.5033579468727112,wasted,atrophied,0
0.6255446672439575,0.16047710180282593,0.3930109739303589,wasted,hypertrophied,1
0.1831883192062378,1.95478355884552,1.068985939025879,worthy,unworthy,1
0.40903687477111816,0.10593515634536743,0.25748592615127563,unfortunate,inauspicious,0
0.4822808504104614,1.605940818786621,1.0441107749938965,unfortunate,auspicious,1
0.2607051730155945,1.681490182876587,0.9710977077484131,unfortunate,fortunate,1
0.35156506299972534,1.800896167755127,1.076230525970459,acknowledged,unacknowledged,1
0.10058003664016724,0.09780454635620117,0.09919226169586182,analytic,analytical,0
0.5324814319610596,1.4575257301330566,0.9950036406517029,analytic,uninflected,0
0.38194936513900757,1.1462360620498657,0.764092743396759,analytic,synthetic,1
0.3727244734764099,0.06304359436035156,0.21788400411605835,sympathetic,likeable,0
0.3740426301956177,0.08238941431045532,0.22821593284606934,sympathetic,likable,0
0.18311041593551636,1.755447268486023,0.9692788124084473,sympathetic,unsympathetic,1
0.34504348039627075,1.7736706733703613,1.0593570470809937,painful,painless,1
0.2980889678001404,1.390386700630188,0.8442378044128418,comparable,incomparable,1
0.4854586720466614,0.7978034615516663,0.6416310667991638,preceding,succeeding,1
0.4972692131996155,1.9630039930343628,1.2301366329193115,hostile,amicable,1
0.25655102729797363,1.6251301765441895,0.9408406615257263,cultivated,uncultivated,1
0.29726630449295044,0.8347285985946655,0.5659974813461304,crude,unrefined,0
0.5563826560974121,1.507667064666748,1.03202486038208,crude,unprocessed,0
0.42859727144241333,1.012345552444458,0.7204713821411133,crude,refined,1
0.6167172789573669,0.5689153671264648,0.5928162932395935,pointless,unpointed,0
0.589927613735199,1.4592292308807373,1.0245784521102905,pointless,pointed,1
0.31485921144485474,0.6629233956336975,0.4888913035392761,hardest,hard,0
0.36942392587661743,0.2436724305152893,0.3065480589866638,hardest,difficult,0
0.6281437277793884,1.31247079372406,0.9703072309494019,hardest,surd,0
0.8101041316986084,0.5629467964172363,0.6865254640579224,hardest,unvoiced,0
0.7177163362503052,0.4604276418685913,0.5890718698501587,hardest,voiceless,0
0.7920563220977783,0.9622049927711487,0.8771306276321411,hardest,voiced,1
0.4822462201118469,1.585129737854004,1.033687949180603,hardest,easy,1
0.21941274404525757,1.8770568370819092,1.0482348203659058,intolerant,tolerant,1
0.4217178225517273,0.999801754951477,0.7107597589492798,antagonistic,synergistic,1
0.4023798704147339,1.8673031330108643,1.1348414421081543,antagonistic,conciliatory,1
0.1124870777130127,0.029909849166870117,0.07119840383529663,unproven,unproved,0
0.4342194199562073,1.433748722076416,0.9339840412139893,unproven,proved,1
0.37772464752197266,1.515454888343811,0.9465898275375366,enterprising,unenterprising,1
0.37489473819732666,0.4095722436904907,0.3922334313392639,uneasy,restless,0
0.44648414850234985,1.5323984622955322,0.9894412159919739,uneasy,restful,1
0.21576321125030518,0.3731282353401184,0.2944456934928894,humanistic,humanist,0
0.3349791169166565,0.07003355026245117,0.20250636339187622,humanistic,humane,0
0.352064847946167,1.8996706008911133,1.1258677244186401,informed,uninformed,1
0.3697195053100586,0.4730735421180725,0.4213964343070984,synchronic,synchronous,0
0.12412947416305542,0.11268723011016846,0.118408203125,synchronic,diachronic,1
0.4599294662475586,1.423843502998352,0.9418864846229553,synchronic,asynchronous,1
0.5860334634780884,0.8794323205947876,0.732732892036438,stemmed,cauline,0
0.4863426685333252,1.2925634384155273,0.8894529938697815,stemmed,stemless,1
0.4504117965698242,0.3672841191291809,0.4088478088378906,immutable,changeless,0
0.24778223037719727,1.115254521369934,0.6815184354782104,immutable,mutable,1
0.37433964014053345,1.7836787700653076,1.0790092945098877,funded,unfunded,1
0.12770730257034302,0.637406587600708,0.3825569152832031,explicit,implicit,1
0.3152150511741638,0.8109021186828613,0.563058614730835,idiographic,nomothetic,1
0.1067165732383728,0.08988386392593384,0.09830009937286377,alchemical,alchemic,0
0.3829754590988159,1.2520990371704102,0.817537248134613,analytical,synthetic,1
0.23525255918502808,1.742132544517517,0.988692581653595,precise,imprecise,1
0.41936367750167847,1.8854941129684448,1.1524288654327393,inspiring,uninspiring,1
0.3684311509132385,1.1706666946411133,0.7695488929748535,proud,humble,1
0.2247086763381958,0.015177786350250244,0.11994314193725586,gifted,talented,0
0.46034300327301025,1.3853108882904053,0.9228269457817078,gifted,untalented,1
0.13434284925460815,0.08912521600723267,0.11173421144485474,yugoslav,yugoslavian,0
0.07654178142547607,0.48888707160949707,0.282714307308197,topographic,topographical,0
0.5420552492141724,0.6488112211227417,0.595433235168457,strict,indulgent,1
0.4108964800834656,0.06838321685791016,0.23963987827301025,processed,refined,0
0.5498521327972412,1.8948593139648438,1.222355604171753,processed,unrefined,1
0.23729795217514038,1.8050360679626465,1.0211670398712158,processed,unprocessed,1
0.6418291330337524,1.0943337678909302,0.8680814504623413,accented,tonic,0
0.42251700162887573,1.3467583656311035,0.8846376538276672,accented,unstressed,1
0.5506261587142944,1.5910460948944092,1.070836067199707,accented,atonic,1
0.13864225149154663,0.6412509679794312,0.38994652032852173,synchronous,asynchronous,1
0.33295905590057373,1.9164522886276245,1.1247056722640991,refined,unrefined,1
0.13339561223983765,0.234755277633667,0.18407541513442993,humorous,humourous,0
0.31743019819259644,0.8307890892028809,0.574109673500061,humorous,humorless,1
0.2619507908821106,1.4970382452011108,0.8794944882392883,animated,unanimated,1
0.15620607137680054,0.2139187455177307,0.1850624680519104,prophetic,prophetical,0
0.4215478301048279,1.2340550422668457,0.8278014659881592,enlarged,hypertrophied,0
0.4563904404640198,1.9416007995605469,1.198995590209961,enlarged,atrophied,1
0.3157762289047241,0.9576244950294495,0.6367003917694092,pregnant,nonpregnant,1
0.37118762731552124,1.8043333292007446,1.0877604484558105,sad,glad,1
0.18058621883392334,0.34677767753601074,0.2636818289756775,wolfish,wolflike,0
0.28899019956588745,0.5091829299926758,0.39908653497695923,backhand,backhanded,0
0.12605774402618408,0.17501074075698853,0.15053421258926392,backhand,forehand,1
0.24832016229629517,1.8092074394226074,1.0287638902664185,gracious,ungracious,1
0.5035015344619751,0.26832228899002075,0.3859119415283203,straight,uncoiled,0
0.5124949216842651,1.306422233581543,0.909458577632904,straight,curly,1
0.5735662579536438,1.63936448097229,1.1064653396606445,straight,coiled,1
0.4287169575691223,1.8074347972869873,1.1180758476257324,straight,curved,1
0.4541051387786865,1.866621971130371,1.1603635549545288,straight,crooked,1
0.5560011863708496,0.49189817905426025,0.5239496231079102,tough,tender,1
0.26508402824401855,0.2669551968574524,0.2660195231437683,comfortable,comfy,0
0.20871156454086304,1.9428645372390747,1.075788140296936,comfortable,uncomfortable,1
0.13854533433914185,0.5946747064590454,0.36660999059677124,genealogical,genealogic,0
0.2102564573287964,0.498504102230072,0.3543803095817566,lowland,upland,1
0.36579012870788574,0.40109407901763916,0.3834421634674072,possessive,genitive,0
